capturado_utc,puerto,frontera,puerto_nombre,cruce,clase,carril,estado,minutos,carriles_abiertos,hora_cbp,puerto_estado,sentido
2023-02-20T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,6,,SANDAG,,norte
2023-02-20T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,9,,SANDAG,,norte
2023-02-20T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,63,,SANDAG,,norte
2023-02-21T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,14,,SANDAG,,norte
2023-02-21T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,2,,SANDAG,,norte
2023-02-21T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,69,,SANDAG,,norte
2023-02-21T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,33,,SANDAG,,norte
2023-02-21T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,15,,SANDAG,,norte
2023-02-21T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,32,,SANDAG,,norte
2023-02-21T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,31,,SANDAG,,norte
2023-02-21T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,18,,SANDAG,,norte
2023-02-21T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,31,,SANDAG,,norte
2023-02-21T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,5,,SANDAG,,norte
2023-02-22T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,18,,SANDAG,,norte
2023-02-22T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2023-02-22T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,38,,SANDAG,,norte
2023-02-22T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,28,,SANDAG,,norte
2023-02-22T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,11,,SANDAG,,norte
2023-02-22T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,9,,SANDAG,,norte
2023-02-22T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,19,,SANDAG,,norte
2023-02-22T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,4,,SANDAG,,norte
2023-02-22T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,13,,SANDAG,,norte
2023-02-22T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,13,,SANDAG,,norte
2023-02-23T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,23,,SANDAG,,norte
2023-02-23T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,31,,SANDAG,,norte
2023-02-23T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,11,,SANDAG,,norte
2023-02-23T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,32,,SANDAG,,norte
2023-02-23T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,8,,SANDAG,,norte
2023-02-23T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,22,,SANDAG,,norte
2023-02-23T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,4,,SANDAG,,norte
2023-02-23T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,26,,SANDAG,,norte
2023-02-23T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,29,,SANDAG,,norte
2023-02-23T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,5,,SANDAG,,norte
2023-02-24T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,26,,SANDAG,,norte
2023-02-24T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,7,,SANDAG,,norte
2023-02-24T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,42,,SANDAG,,norte
2023-02-24T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,11,,SANDAG,,norte
2023-02-24T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,33,,SANDAG,,norte
2023-02-24T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,17,,SANDAG,,norte
2023-02-24T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,26,,SANDAG,,norte
2023-02-24T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,26,,SANDAG,,norte
2023-02-24T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,16,,SANDAG,,norte
2023-02-24T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,6,,SANDAG,,norte
2023-02-25T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,37,,SANDAG,,norte
2023-02-25T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2023-02-25T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,24,,SANDAG,,norte
2023-02-25T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,9,,SANDAG,,norte
2023-02-25T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,12,,SANDAG,,norte
2023-02-25T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,8,,SANDAG,,norte
2023-02-25T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,9,,SANDAG,,norte
2023-02-25T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,24,,SANDAG,,norte
2023-02-25T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,2,,SANDAG,,norte
2023-02-26T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,58,,SANDAG,,norte
2023-02-26T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,4,,SANDAG,,norte
2023-02-26T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,13,,SANDAG,,norte
2023-02-26T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,56,,SANDAG,,norte
2023-02-26T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2023-02-26T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,51,,SANDAG,,norte
2023-02-26T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,4,,SANDAG,,norte
2023-02-27T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,74,,SANDAG,,norte
2023-02-27T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,3,,SANDAG,,norte
2023-02-27T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,8,,SANDAG,,norte
2023-02-27T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,15,,SANDAG,,norte
2023-02-27T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,8,,SANDAG,,norte
2023-02-27T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,22,,SANDAG,,norte
2023-02-27T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,31,,SANDAG,,norte
2023-02-27T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,46,,SANDAG,,norte
2023-02-27T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,21,,SANDAG,,norte
2023-02-27T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,7,,SANDAG,,norte
2023-02-28T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,66,,SANDAG,,norte
2023-02-28T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,2,,SANDAG,,norte
2023-02-28T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,18,,SANDAG,,norte
2023-02-28T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,11,,SANDAG,,norte
2023-02-28T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,16,,SANDAG,,norte
2023-02-28T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,13,,SANDAG,,norte
2023-02-28T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,21,,SANDAG,,norte
2023-02-28T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,30,,SANDAG,,norte
2023-02-28T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,34,,SANDAG,,norte
2023-02-28T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,6,,SANDAG,,norte
2023-03-01T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,27,,SANDAG,,norte
2023-03-01T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,3,,SANDAG,,norte
2023-03-01T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,17,,SANDAG,,norte
2023-03-01T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,6,,SANDAG,,norte
2023-03-01T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,23,,SANDAG,,norte
2023-03-01T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,14,,SANDAG,,norte
2023-03-01T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,12,,SANDAG,,norte
2023-03-01T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,4,,SANDAG,,norte
2023-03-01T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,11,,SANDAG,,norte
2023-03-01T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,12,,SANDAG,,norte
2023-03-02T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,48,,SANDAG,,norte
2023-03-02T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,4,,SANDAG,,norte
2023-03-02T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,9,,SANDAG,,norte
2023-03-02T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,23,,SANDAG,,norte
2023-03-02T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,11,,SANDAG,,norte
2023-03-02T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,16,,SANDAG,,norte
2023-03-02T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,12,,SANDAG,,norte
2023-03-02T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,7,,SANDAG,,norte
2023-03-02T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,17,,SANDAG,,norte
2023-03-02T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,27,,SANDAG,,norte
2023-03-03T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,15,,SANDAG,,norte
2023-03-03T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,15,,SANDAG,,norte
2023-03-03T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,11,,SANDAG,,norte
2023-03-03T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,23,,SANDAG,,norte
2023-03-03T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,11,,SANDAG,,norte
2023-03-03T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,34,,SANDAG,,norte
2023-03-03T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,3,,SANDAG,,norte
2023-03-03T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,5,,SANDAG,,norte
2023-03-03T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,12,,SANDAG,,norte
2023-03-03T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,28,,SANDAG,,norte
2023-03-04T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,10,,SANDAG,,norte
2023-03-04T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,5,,SANDAG,,norte
2023-03-04T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,30,,SANDAG,,norte
2023-03-04T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,53,,SANDAG,,norte
2023-03-04T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,24,,SANDAG,,norte
2023-03-04T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,16,,SANDAG,,norte
2023-03-04T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,24,,SANDAG,,norte
2023-03-04T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,22,,SANDAG,,norte
2023-03-04T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,6,,SANDAG,,norte
2023-03-05T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,51,,SANDAG,,norte
2023-03-05T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,6,,SANDAG,,norte
2023-03-05T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,14,,SANDAG,,norte
2023-03-05T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,56,,SANDAG,,norte
2023-03-05T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,7,,SANDAG,,norte
2023-03-05T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,72,,SANDAG,,norte
2023-03-05T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,6,,SANDAG,,norte
2023-03-06T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,26,,SANDAG,,norte
2023-03-06T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,23,,SANDAG,,norte
2023-03-06T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,22,,SANDAG,,norte
2023-03-06T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,10,,SANDAG,,norte
2023-03-06T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,65,,SANDAG,,norte
2023-03-06T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,3,,SANDAG,,norte
2023-03-06T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,10,,SANDAG,,norte
2023-03-06T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,46,,SANDAG,,norte
2023-03-06T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,19,,SANDAG,,norte
2023-03-06T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,5,,SANDAG,,norte
2023-03-07T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,36,,SANDAG,,norte
2023-03-07T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,3,,SANDAG,,norte
2023-03-07T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,13,,SANDAG,,norte
2023-03-07T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,19,,SANDAG,,norte
2023-03-07T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,10,,SANDAG,,norte
2023-03-07T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,15,,SANDAG,,norte
2023-03-07T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,26,,SANDAG,,norte
2023-03-07T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,25,,SANDAG,,norte
2023-03-07T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,17,,SANDAG,,norte
2023-03-07T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,4,,SANDAG,,norte
2023-03-08T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,20,,SANDAG,,norte
2023-03-08T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,22,,SANDAG,,norte
2023-03-08T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,26,,SANDAG,,norte
2023-03-08T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,52,,SANDAG,,norte
2023-03-08T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,12,,SANDAG,,norte
2023-03-08T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,47,,SANDAG,,norte
2023-03-08T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,3,,SANDAG,,norte
2023-03-08T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,peatones,general,promedio-diario,5,,SANDAG,,norte
2023-03-08T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,carga,general,promedio-diario,24,,SANDAG,,norte
2023-03-08T12:00:00+00:00,250501,Mexican Border,Tecate,Tecate,pasajeros,general,promedio-diario,33,,SANDAG,,norte
2023-03-09T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,general,promedio-diario,27,,SANDAG,,norte
2023-03-09T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,peatones,general,promedio-diario,2,,SANDAG,,norte
2023-03-09T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,pasajeros,sentri,promedio-diario,8,,SANDAG,,norte
2023-03-09T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,general,promedio-diario,32,,SANDAG,,norte
2023-03-09T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,pasajeros,general,promedio-diario,34,,SANDAG,,norte
2023-03-09T12:00:00+00:00,250301,Mexican Border,Calexico East,Calexico East,carga,fast,promedio-diario,15,,SANDAG,,norte
2023-03-09T12:00:00+00:00,250201,Mexican Border,Andrade,Andrade,peatones,general,promedio-diario,19,,SANDAG,,norte
